company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_value,nb_points_of_observations,pillar,Industry,year,metric_value_scaled,metric_value_log,standard_metric
Erasca Inc,5067176358,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,140,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Tonghua Golden-Horse Pharmaceutical Industry Co Ltd,4295865060,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,139,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Panion & BF Biotech Inc,4295891914,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,139,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Il Dong Pharmaceutical Co Ltd,5041976716,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,139,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Panion & BF Biotech Inc,4295891914,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,139,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0,Drug_Safety
PKU HealthCare Corp Ltd,4295863923,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,139,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Panion & BF Biotech Inc,4295891914,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,1.8,139,S_risk,Biotechnology & Pharmaceuticals,2023,0.72,1.0296194171811583,Drug_Safety
Tus Pharmaceutical Group Co Ltd,4295865337,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,139,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Nabriva Therapeutics PLC,5055466588,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,138,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
Aurora Optoelectronics Co Ltd,4295865357,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,138,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Dishman Carbogen Amcis Ltd,5036349504,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,138,S_risk,Biotechnology & Pharmaceuticals,2024,0.0,0.0,Drug_Safety
Dishman Carbogen Amcis Ltd,5036349504,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.0,138,S_risk,Biotechnology & Pharmaceuticals,2024,0.0,0.0,Drug_Safety
Jilin Province Huinan Changlong Bio-pharmacy Co Ltd,4295863618,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,138,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
GuangYuYuan Chinese Herbal Medicine Co Ltd,4295864099,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,138,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Harbin Pharmaceutical Group Co Ltd,4295863954,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,138,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Dishman Carbogen Amcis Ltd,5036349504,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,138,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Hainan Haiyao Co Ltd,4295865495,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,138,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Henan Lingrui Pharmaceutical Co Ltd,4295863627,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,138,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Nabriva Therapeutics PLC,5055466588,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,138,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co Ltd,4295863943,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,137,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Icosavax Inc,5071500169,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,137,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Tricida Inc,5041066023,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,137,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co Ltd,4295863943,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,137,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0,Drug_Safety
9 Meters Biopharma Inc,5037627414,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,137,S_risk,Biotechnology & Pharmaceuticals,2020,0.4,0.6931471805599453,Business_Ethics
Cerevel Therapeutics Holdings Inc,5078356542,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,137,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
North China Pharmaceutical Co Ltd,4295864330,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,137,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co Ltd,4295863943,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,137,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0,Drug_Safety
Cerevel Therapeutics Holdings Inc,5078356542,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,137,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Shanghai Fudan-Zhangjiang Bio-Pharmaceutical Co Ltd,4295863943,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,137,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Drug_Safety
Oncorus Inc,5050715269,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,137,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
9 Meters Biopharma Inc,5037627414,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,137,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Oncorus Inc,5050715269,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,137,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
Morepen Laboratories Ltd,4295872885,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,136,S_risk,Biotechnology & Pharmaceuticals,2024,0.0,0.0,Drug_Safety
Tenaya Therapeutics Inc,5052537650,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,136,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Suheung Co Ltd,4295882180,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.0,136,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0,Drug_Safety
Graphite Bio Inc,5076089527,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,136,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
Dhg Pharmaceutical Joint-Stock Co,4297791350,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,136,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
SymBio Pharmaceuticals Ltd,5000693593,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,136,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Dhg Pharmaceutical Joint-Stock Co,4297791350,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.0,136,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0,Drug_Safety
Suheung Co Ltd,4295882180,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,136,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453,Business_Ethics
Graphite Bio Inc,5076089527,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,136,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Morepen Laboratories Ltd,4295872885,quantitative,REPORTED,Rate of total number of injuries (Total Injury Rate TIR) and fatalities in the workforce (employees and contractors) relative to 1 million hours worked.,TIRTOTAL,0.8,136,S_risk,Biotechnology & Pharmaceuticals,2024,0.32,0.5877866649021191,Drug_Safety
Suheung Co Ltd,4295882180,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,136,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0,Drug_Safety
Morepen Laboratories Ltd,4295872885,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,136,S_risk,Biotechnology & Pharmaceuticals,2024,0.4,0.6931471805599453,Business_Ethics
Dhg Pharmaceutical Joint-Stock Co,4297791350,quantitative,REPORTED,Number of employee fatalities resulting from operational accidents.,EMPLOYEEFATALITIES,0.0,136,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0,Drug_Safety
Tenaya Therapeutics Inc,5052537650,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,136,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Carna Biosciences Inc,4295879043,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,136,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Oyster Point Pharma Inc,5050914678,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,135,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Greenwich Lifesciences Inc,5037125444,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,135,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453,Business_Ethics
Greenwich Lifesciences Inc,5037125444,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,135,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Evolva Holding SA,4295890719,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,135,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Tianda Pharmaceuticals Ltd,4295871112,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,135,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Nacon SAS,5071563934,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,135,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453,Business_Ethics
Oyster Point Pharma Inc,5050914678,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,1.0,135,S_risk,Biotechnology & Pharmaceuticals,2019,0.4,0.6931471805599453,Business_Ethics
Hangzhou TianMuShan Pharmaceutical Enterprise Co Ltd,4295865606,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,135,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Greenwich Lifesciences Inc,5037125444,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,135,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Business_Ethics
Greenwich Lifesciences Inc,5037125444,qualitative,REPORTED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,135,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0,Business_Ethics
Anhui Fengyuan Pharmaceutical Co Ltd,4295864716,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,135,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0,Business_Ethics
Enzychem Lifesciences Corp,5000831295,qualitative,CALCULATED,Does the company have a policy and/or processes in place to avoid bribery and corruption in all its operations?,POLICY_BRIBERYAND_CORRUPTION,0.0,135,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0,Business_Ethics
