company_name,perm_id,data_type,disclosure,metric_description,metric_name,metric_unit,metric_value,nb_points_of_observations,pillar,Industry,year,metric_value_scaled,metric_value_log
Mitsubishi Tanabe Pharma Corp,4295878022,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,283,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
VBI Vaccines Inc,4295861984,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,283,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Vaxart Inc,4295907233,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,283,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
VBI Vaccines Inc,4295861984,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,283,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Vifor Pharma AG,4295890653,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,283,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Mitsubishi Tanabe Pharma Corp,4295878022,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,283,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Harrow Health Inc,4295902339,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,283,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Vifor Pharma AG,4295890653,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,283,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Almirall SA,4295889280,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,283,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Almirall SA,4295889280,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,283,S_risk,Biotechnology & Pharmaceuticals,2018,0.4,0.6931471805599453
Mitsubishi Tanabe Pharma Corp,4295878022,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,283,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Harrow Health Inc,4295902339,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,283,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Vifor Pharma AG,4295890653,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,283,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Mitsubishi Tanabe Pharma Corp,4295878022,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,283,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0
Harrow Health Inc,4295902339,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,283,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Mitsubishi Tanabe Pharma Corp,4295878022,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,283,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Vaxart Inc,4295907233,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,283,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Cara Therapeutics Inc,4297277386,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,282,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Cara Therapeutics Inc,4297277386,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,282,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Cara Therapeutics Inc,4297277386,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,282,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
WAVE Life Sciences Ltd,5041069029,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,282,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
WAVE Life Sciences Ltd,5041069029,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,282,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
XOMA Corp,5037133783,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,281,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
XOMA Corp,5037133783,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,281,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Hubei Jumpcan Pharmaceutical Co Ltd,4295864718,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,280,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Hubei Jumpcan Pharmaceutical Co Ltd,4295864718,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,280,S_risk,Biotechnology & Pharmaceuticals,2023,0.0,0.0
Hubei Jumpcan Pharmaceutical Co Ltd,4295864718,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,280,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Hubei Jumpcan Pharmaceutical Co Ltd,4295864718,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,280,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Hubei Jumpcan Pharmaceutical Co Ltd,4295864718,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,280,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Puma Biotechnology Inc,4297723879,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,279,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Puma Biotechnology Inc,4297723879,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,279,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Puma Biotechnology Inc,4297723879,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,279,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
OptiNose Inc,5043339171,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,279,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Otsuka Holdings Co Ltd,5000073379,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,279,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Proto Labs Inc,4298059665,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,279,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Puma Biotechnology Inc,4297723879,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,279,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Boiron SA,4295867491,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,279,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Proto Labs Inc,4298059665,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,279,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Boiron SA,4295867491,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,279,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Genomma Lab Internacional SAB de CV,4298025343,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,279,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Otsuka Holdings Co Ltd,5000073379,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,279,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Proto Labs Inc,4298059665,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,279,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Boiron SA,4295867491,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,279,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Puma Biotechnology Inc,4297723879,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,279,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Genomma Lab Internacional SAB de CV,4298025343,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,279,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Otsuka Holdings Co Ltd,5000073379,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,279,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Genomma Lab Internacional SAB de CV,4298025343,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,279,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Proto Labs Inc,4298059665,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,279,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
OptiNose Inc,5043339171,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,279,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
OptiNose Inc,5043339171,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,279,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Otsuka Holdings Co Ltd,5000073379,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,279,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Boiron SA,4295867491,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,279,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Retail Opportunity Investments Corp,4295912075,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,278,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Alliance Pharma PLC,4295896230,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,278,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Arbutus Biopharma Corp,5063095367,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,278,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Revance Therapeutics Inc,4296286413,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,278,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Biotest AG,4295868772,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,278,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Revance Therapeutics Inc,4296286413,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,278,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Revance Therapeutics Inc,4296286413,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,278,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Arbutus Biopharma Corp,5063095367,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,278,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Alliance Pharma PLC,4295896230,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,278,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Alliance Pharma PLC,4295896230,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,278,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
MeiraGTx Holdings PLC,5063761745,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,278,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Retail Opportunity Investments Corp,4295912075,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,278,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Retail Opportunity Investments Corp,4295912075,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,278,S_risk,Biotechnology & Pharmaceuticals,2021,0.4,0.6931471805599453
Biotest AG,4295868772,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,278,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
MeiraGTx Holdings PLC,5063761745,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,278,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
MeiraGTx Holdings PLC,5063761745,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,278,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Revance Therapeutics Inc,4296286413,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,278,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Alliance Pharma PLC,4295896230,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,278,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Biotest AG,4295868772,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,278,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Arbutus Biopharma Corp,5063095367,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,278,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Arbutus Biopharma Corp,5063095367,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,278,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Retail Opportunity Investments Corp,4295912075,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,278,S_risk,Biotechnology & Pharmaceuticals,2022,0.4,0.6931471805599453
Biotest AG,4295868772,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,278,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Taisho Pharmaceutical Holdings Co Ltd,5035303233,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,277,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Taisho Pharmaceutical Holdings Co Ltd,5035303233,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,277,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Twist Bioscience Corp,5040185976,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,277,S_risk,Biotechnology & Pharmaceuticals,2019,0.0,0.0
Twist Bioscience Corp,5040185976,int,CALCULATED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,277,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Twist Bioscience Corp,5040185976,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,277,S_risk,Biotechnology & Pharmaceuticals,2021,0.0,0.0
Taisho Pharmaceutical Holdings Co Ltd,5035303233,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,277,S_risk,Biotechnology & Pharmaceuticals,2020,0.0,0.0
Twist Bioscience Corp,5040185976,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,277,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
Twist Bioscience Corp,5040185976,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,0.0,277,S_risk,Biotechnology & Pharmaceuticals,2022,0.0,0.0
Royalty Pharma PLC,5031889023,int,REPORTED,Does the company have a policy regarding the gender diversity of its board?,POLICY_BOARD_DIVERSITY,Yes/No,1.0,276,S_risk,Biotechnology & Pharmaceuticals,2023,0.4,0.6931471805599453
